"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","bestTrophies","bestVersusTrophies","townHallLevel","builderHallLevel","versusBattleWins","warStars","legendTrophies","bestSeasonID","bestSeasonRank","bestSeasonTrophies","previousSeasonID","previousSeasonRank","previousSeasonTrophies","bestVersusSeasonID","bestVersusSeasonRank","bestVersusSeasonTrophies","previousVersusSeasonID","previousVersusSeasonRank","previousVersusSeasonTrophies","barbarian","archer","goblin","giant","wallBreaker","balloon","wizard","healer","dragon","pekka","minion","hogRider","valkyrie","golem","witch","lavaHound","bowler","babyDragonDay","miner","ragedBarbarian","sneakyArcher","betaMinion","boxerGiant","bomber","superPekka","cannonCart","dropShip","babyDragonNight","nightWitch","lightningSpell","healingSpell","rageSpell","jumpSpell","freezeSpell","poisonSpell","earthquakeSpell","hasteSpell","cloneSpell","skeletonSpell","barbarianKing","archerQueen","grandWarden","battleMachine","biggerCoffers","getThoseGoblins","biggerAndBetter","niceAndTidy","releaseTheBeasts","goldGrab","elixirEscapade","sweetVictory","empireBuilder","wallBuster","humiliator","unionBuster","conqueror","unbreakable","friendInNeed","mortarMauler","heroicHeist","leagueAllStar","xbowExterminator","firefighter","warHero","treasurer","antiArtillery","sharingIsCaring","keepYourVillageSafe","masterEngineering","nextGenerationModel","unBuildIt","championBuilder","highGear","hiddenTreasures","gamesChampion"
"215791","4989","#28QGR2QCL","darti","155","173","1","#U0JY9PVP","WarZonE","VVQ1hRBUCaGPKxDA3_L1vBELEVrcyy7Saw9d0eo_ZQk","5142","4187","10","8","1449","410","95","2018-02","138474","5078","2018-04","215791","4989","2018-01","264358","4112","NULL","NULL","NULL","6","5","4","6","5","6","6","4","5","3","6","5","5","5","2","3","2","2","2","14","14","14","14","14","2","14","13","14","14","7","7","5","2","3","4","3","2","2","NULL","34","27","NULL","17","11","153","10","3362","1","1080443544","1100817279","5142","6","16348","2933","15207","4186","697","109723","10858","6632623","22","4785","1287","410","193181884","125","2716","1","8","1","1485","4187","0","1","8500"
"215852","4989","#2R2CJQRY0","imraj khan","147","249","2","#PRG9VRQU","Death Valley","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","5048","3017","10","7","894","414","0","2018-04","215852","4989","2018-04","215852","4989","NULL","NULL","NULL","NULL","NULL","NULL","6","7","5","7","6","6","7","4","5","5","5","5","5","5","1","3","2","4","2","12","12","12","12","8","1","2","1","13","12","7","7","5","3","5","3","3","2","2","1","26","31","NULL","10","11","122","10","1890","1","1087412762","1113820911","5048","6","28606","3117","14493","4544","362","85417","12194","5626974","22","3856","962","414","211244327","113","1040","1","7","1","674","3017","2","1","3375"
"215936","4988","#GPRYP9VL","spyderr","153","429","9","#QPGVJRQ","INDIAN TERROR 2","a511SGKJrMr83pqwKZg2R2Rf2Wa-bBVcv7HRwofCjKc","5025","3490","10","8","1363","461","0","2018-04","215936","4988","2018-04","215936","4988","NULL","NULL","NULL","NULL","NULL","NULL","7","7","5","7","6","6","7","4","5","6","2","6","5","5","2","3","2","4","3","12","14","12","12","12","1","3","1","12","14","5","7","5","3","1","4","1","3","1","2","40","40","NULL","13","11","153","10","3695","1","2000000000","2000000000","5025","6","81648","6385","18626","7354","1101","57484","14337","13809583","22","7906","3066","461","152642593","210","1409","1","8","1","1449","3490","3","1","11040"
"216019","4988","#RUYUY8LG","Tonny","148","204","3","#Q8Y0L98Q","GOWILON","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5039","2387","10","6","477","595","0","2018-04","216019","4988","2018-04","216019","4988","NULL","NULL","NULL","NULL","NULL","NULL","6","7","6","7","6","6","7","4","5","3","5","6","5","5","2","3","2","4","3","10","12","8","12","6","1","4","1","8","5","6","7","5","2","1","4","3","2","1","1","33","40","NULL","7","11","153","10","4751","1","1142372297","1218177514","5039","6","26099","4164","18387","5873","1177","132542","11135","6309085","22","3972","951","595","199360359","106","1690","1","6","1","488","2387","2","1","2100"
"216125","4988","#2C8JR8YJQ","King David Da 3","139","173","0","#2PCJGPVQ","Tacloban War","owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c","5034","3052","10","7","651","620","0","2018-04","216125","4988","2018-04","216125","4988","NULL","NULL","NULL","NULL","NULL","NULL","6","6","3","6","5","5","7","4","4","5","2","3","1","5","2","2","2","3","NULL","2","8","2","12","11","1","12","1","1","1","6","7","5","2","1","4","4","NULL","1","NULL","13","13","NULL","10","11","145","10","1081","1","674673343","654871845","5034","6","20881","3476","9481","4091","518","75812","5584","3130758","22","1932","443","620","143580047","57","679","1","7","1","814","3052","1","1","4925"
"216207","4988","#YUR9PJPY",""X.K" Remix!!!","134","264","0","#QUVRC9V2","ХӨӨРХӨН КЛАН","slsiNqJ5_8887HZYKmYvq-HL6oPkjLJY3db9x87u5YE","5017","2459","10","6","376","803","0","2018-04","216207","4988","2018-04","216207","4988","NULL","NULL","NULL","NULL","NULL","NULL","6","6","5","7","5","6","7","4","4","3","5","5","5","5","2","3","2","4","1","12","10","6","12","12","1","5","1","2","1","7","7","5","2","4","3","2","2","1","1","25","35","NULL","5","11","150","10","1590","1","1075134714","1127503237","5017","6","29333","3386","12851","4308","599","48402","9603","6028555","22","3886","771","803","243840019","124","557","1","6","1","457","2459","2","1","3825"
"216242","4988","#22YJPJ92R","adnn","186","184","0","#2GUYGYQC","21:35","UoZhv06t3VtiuaxKS87rMCeGnX2l9dADFc-m83IGo9w","5032","2164","10","5","357","1316","0","2018-04","216242","4988","2018-04","216242","4988","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","6","6","7","4","5","6","5","5","5","5","2","2","2","3","2","10","10","8","10","10","1","3","1","8","1","6","6","5","2","2","3","3","2","1","1","32","33","NULL","4","11","153","10","1187","1","1159624448","1262245423","5032","6","78471","4846","20134","5916","41","401470","13095","8704601","22","5692","1374","1316","410470342","205","5037","1","5","1","377","2164","1","1","11000"
"216336","4987","#28PGCPC8C","krarr","191","176","1","#YJQP88VQ","Bosnian Knights","cxK5C4Wkg4xZN8yXTrZmmm3iZHpinlS0Po9bPAtU5Lg","5025","3458","10","7","2998","427","0","2018-04","216336","4987","2018-04","216336","4987","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","4","6","5","5","5","2","3","2","4","3","13","14","14","12","12","1","12","11","14","14","6","7","5","3","5","3","4","4","1","1","30","40","NULL","14","11","153","10","3325","1","959056063","1026986188","5025","6","24240","4937","18778","6257","192","368018","14698","6733706","22","5625","1441","427","196615512","181","9484","1","7","1","3416","3458","2","1","19660"
"216404","4987","#8QC8Q9VJU","fkb_danskiee22","167","167","1","#2JVVY0R2","la familia!!!","9paIAWRoEmVUH0-D5KWhutJkPdWjVcU8f2ki9InSlMI","5019","3343","10","6","980","1002","0","2018-04","216404","4987","2018-04","216404","4987","NULL","NULL","NULL","NULL","NULL","NULL","6","6","4","7","6","6","7","4","4","5","6","6","5","5","2","3","2","1","2","8","12","6","12","11","1","1","1","9","9","5","7","5","3","4","4","2","3","1","1","24","31","NULL","10","11","153","10","1663","1","972772672","1044395073","5019","6","27201","2884","13292","3477","143","220335","11199","6793984","22","4437","964","1002","307468406","90","4851","1","6","1","1374","3343","2","1","5200"
"216449","4987","#20CJYVQJ0","مرتضى الكعبي","176","154","1","#L09GRRUV","ابطال الحروب","kjWcCTqQwUaIUP6Tw0mSFnryKRHAwsRxsmT3BOFeQOI","5039","2604","10","6","559","673","0","2018-01","180899","4907","2018-04","216449","4987","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","5","4","6","5","5","2","3","2","4","3","10","11","8","12","3","1","5","1","12","12","6","7","5","3","1","4","3","4","1","1","40","40","NULL","10","11","137","10","3735","1","1391316154","1295303570","5039","6","28010","4994","16056","6143","1560","279275","10333","8093572","22","4497","1255","673","237297824","198","6083","1","6","1","586","2604","1","1","18315"
"216490","4987","#VLPY092V","CHOMAN","163","69","1","#L2QY9GL","CLANS OF NEPAL","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","5662","3315","10","7","839","892","2300","2017-09","23600","5553","2018-04","216490","4987","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","14","12","12","13","12","1","14","1","12","12","7","7","5","3","5","4","4","4","3","3","40","40","NULL","12","11","153","10","2136","1","1727815162","1732996518","5662","6","54481","5077","23987","7109","406","173308","17749","12627159","22","8722","2992","892","316163299","747","1558","1","7","1","1004","3315","2","1","6975"
"216501","4987","#92CGJV2P9","putra ciamis","162","209","1","#QC00R0YC","Panglima Perang","XsjphllUHFXcCHKsR-saP3ZbB2lCYZKMRnWbrJZ3k7c","5130","2695","10","7","668","1184","0","2018-04","216501","4987","2018-04","216501","4987","NULL","NULL","NULL","NULL","NULL","NULL","7","6","5","7","6","6","7","4","5","6","2","5","5","5","2","3","2","4","3","12","12","10","12","10","1","9","2","11","8","7","7","5","3","2","4","3","2","2","2","31","33","NULL","10","11","153","10","2493","1","1302540569","1424341014","5130","6","48501","4317","18647","5306","405","164641","15427","10465852","22","7397","1519","1184","328778281","115","4416","1","7","1","803","2695","2","1","2150"
"216563","4987","#8VGJ8PJQL","⚡Dark⚡Knight⚡","159","601","73","#8CUL82QQ","Nepali boy","JVZ0MNrRWqv4zwZdcwcfMSUmQbaBxmElGpUNFigq1bE","5068","4161","10","8","1408","715","0","2018-04","216563","4987","2018-04","216563","4987","2018-04","491056","4072","2018-04","491056","4072","6","7","7","7","6","6","7","4","5","5","5","5","5","5","2","3","2","4","2","16","14","10","12","15","1","14","1","11","7","7","7","5","3","3","4","3","2","1","1","32","40","NULL","12","11","153","10","2938","1","1905035946","2000000000","5068","6","42157","5163","19012","6413","727","133783","15165","10328502","22","5751","1841","715","183835445","143","949","1","8","1","1205","4161","2","1","8640"
"216600","4987","#8YUR9UP0V","الجريح المبتسم$","156","213","2","#8J20JCPR","217","UcZX0VXd00BMvLMhjsPcU9Q_XMjr5FkdBsP_E9H8oBk","5100","4138","10","8","1334","538","0","2018-04","216600","4987","2018-04","216600","4987","2018-04","478086","4082","2018-04","478086","4082","7","7","6","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","15","14","13","10","14","1","14","1","14","3","7","7","5","3","5","4","3","4","3","2","33","40","NULL","10","11","153","10","1962","1","1369138744","1401637721","5100","6","25005","3477","14030","4390","800","115376","11921","9701550","22","7160","3174","538","199320430","298","1877","1","8","1","1818","4138","2","1","8500"
"216625","4986","#8JPJJC8L9","PRIYA","165","157","1","NULL","NULL","NULL","5040","2365","10","6","354","959","0","2018-04","216625","4986","2018-04","216625","4986","NULL","NULL","NULL","NULL","NULL","NULL","7","7","6","7","6","6","7","4","5","3","6","6","5","5","2","3","2","4","3","11","10","10","10","8","1","7","1","10","3","6","7","5","3","5","4","3","4","1","2","40","40","NULL","7","11","153","10","2034","1","1543096075","1581697097","5040","6","18619","3489","16360","4545","596","221671","14234","9240924","22","5775","1314","959","258330996","111","3653","1","6","1","362","2365","2","1","9660"
"216648","4986","#88PJRGG8C","⭐King Erinsito⭐","145","228","1","#29Q2VVGG","DRAGON fORCE","9g4FwBBHmL9DJdTi82zBWL5x-C04mVre4Ems9DNd2-Y","5117","4070","10","8","914","319","0","2018-04","216648","4986","2018-04","216648","4986","2018-03","468748","4035","NULL","NULL","NULL","6","6","6","7","6","6","7","4","5","6","6","5","5","5","2","3","2","2","3","14","14","10","12","12","1","9","1","10","14","7","7","5","2","1","3","4","2","1","1","32","33","NULL","14","11","153","10","2878","1","1317199605","1286421764","5117","6","34189","3464","13384","4351","362","60965","11747","7339202","22","3959","942","319","171105524","79","1161","1","8","1","1162","4070","3","1","5050"
"216693","4986","#9909QYYYP","Jackson","141","404","8","#P2JJGR2R","IRMANDADE COC ™","vbTBkl1mNyvyzcaoEbFLi1uPAT4B6_SGTpYnTLiCte8","5059","2945","10","7","801","285","0","2018-04","216693","4986","2018-04","216693","4986","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","7","4","4","6","6","5","4","5","2","3","2","2","1","12","12","12","12","12","1","12","4","12","12","6","6","5","2","2","3","3","3","1","2","30","34","NULL","10","11","53","10","3288","1","1505170351","1615951276","5059","6","35093","4117","18582","5621","370","58205","15799","7575868","22","5306","1461","285","155195588","268","1242","1","7","1","970","2945","2","1","6685"
"216727","4986","#8YLJGGP92","£℅ Diablo %¥","146","201","2","#L9CRQU2V","El cartel503","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5033","3489","10","8","850","225","0","2018-04","216727","4986","2018-04","216727","4986","NULL","NULL","NULL","NULL","NULL","NULL","6","7","6","6","6","6","7","4","4","3","6","2","5","5","2","3","2","4","3","2","16","1","14","16","1","1","1","1","1","6","7","5","3","4","1","2","4","1","1","22","35","NULL","14","11","153","10","1990","1","1066091203","1066514051","5033","6","21340","2564","11412","3386","475","103953","8970","6250610","22","3421","963","225","170127811","134","2501","1","8","1","1046","3489","1","1","7545"
"216787","4986","#2RQP9CLUJ","coolie","174","215","0","#YL2YQQR9","Dark Genesis","ntUwhCl_OD6rpUkHITP7Aa9ppiqiaH9h6aJR2kBG8sk","5196","2492","10","6","772","743","33","2018-03","172303","5033","2018-04","216787","4986","NULL","NULL","NULL","NULL","NULL","NULL","7","6","6","7","6","6","6","4","4","4","6","5","5","4","2","3","2","4","2","11","10","10","12","9","1","6","1","8","7","6","6","5","3","4","2","2","4","2","3","23","25","NULL","8","11","153","10","4006","1","1138750622","1100447647","5196","6","31958","7110","18693","8564","800","275257","12485","6594492","22","5069","1130","743","229177983","207","4024","1","6","1","987","2492","1","1","6625"
"216790","4986","#2QQQ8LLUY","mike","171","132","0","#PUC08QV8","The Avengers","JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A","5142","2306","10","5","609","1021","8","2017-08","122433","5000","2018-04","216790","4986","NULL","NULL","NULL","NULL","NULL","NULL","7","7","6","7","6","6","7","4","5","4","6","6","5","5","2","3","2","4","2","10","10","10","10","10","1","7","1","10","1","7","7","5","3","4","4","4","4","2","3","33","32","NULL","5","11","153","10","4696","1","1009518330","1104583037","5142","6","16648","6300","19525","7954","540","228063","11940","6572386","22","5399","2000","1021","346787486","340","5080","1","5","1","752","2306","1","1","2450"
"216895","4986","#2U92P2VJ9",""nelsonsky"","175","101","1","#Q2VULCVJ","warlordz","77N21520xj1fNqgRKHlBRauqSbHPIBCCqaa1kHqMdaM","5100","3639","10","7","1096","1270","16","2017-06","71610","5016","2018-04","216895","4986","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","5","6","6","5","5","2","3","2","4","3","14","14","14","14","14","1","12","1","12","12","7","7","5","3","5","4","4","3","3","1","40","40","NULL","16","11","153","10","2685","1","1357129572","1425224631","5100","6","65450","4861","16716","5490","254","240325","14558","9248248","22","5995","1439","1270","353120628","324","6272","1","7","1","1336","3639","2","1","100"
"216941","4986","#8V9CG9U8","bruno","136","156","0","#YYVCRPV0","BRASIL WAR TEAM","JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A","5076","2016","10","5","312","677","0","2018-04","216941","4986","2018-04","216941","4986","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","7","4","4","6","5","5","5","5","2","2","1","2","1","8","9","8","8","8","1","3","1","9","1","6","7","5","2","1","3","3","2","1","1","23","29","NULL","4","11","153","10","3194","1","904556580","963109340","5076","6","49001","3818","12380","4514","534","103692","9800","4958507","22","3067","510","677","173549907","80","1880","1","5","1","231","2016","0","1","2375"
"216945","4986","#UP2PV0JQ","master","183","187","1","#QQR08GLQ","PINOY LEGENDER","kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY","5103","4522","10","8","1687","1522","0","2018-04","216945","4986","2018-04","216945","4986","2018-04","323510","4219","2018-04","323510","4219","6","6","6","6","6","6","7","4","4","3","6","6","5","5","2","3","2","2","2","14","14","16","14","14","1","7","9","14","15","6","7","5","3","3","4","3","4","2","2","30","36","NULL","18","11","153","10","2733","1","1461888654","1532763337","5103","6","31611","4381","22832","6423","482","323188","15278","9301461","22","5827","1288","1522","272179115","166","5162","1","8","1","1882","4522","3","1","12415"
"217012","4985","#8G8999C8Q","Vendetta","132","716","6","#8JPQVGLY","TU SEI ROB?ACAD","Yafe6MmAlMuwti0JKKcQJWJVHRCL9_FfKpVZJJD-xZs","5002","2750","10","6","768","230","0","2018-04","217012","4985","2018-04","217012","4985","NULL","NULL","NULL","NULL","NULL","NULL","6","6","4","7","5","6","7","4","5","6","5","6","5","5","2","1","2","1","NULL","12","12","12","12","12","1","11","1","12","12","5","7","5","3","5","4","4","2","1","1","25","28","NULL","10","11","153","10","1876","1","1534994807","1502425777","5002","5","22437","3113","14966","4092","506","25557","11419","5581046","22","4395","1287","230","104645206","128","440","1","6","1","715","2750","2","1","15325"
"217035","4985","#2VJ0GUYLP","سرتیپ هاشم","166","107","0","#8VR9QGV9","GorGan CiTy","BnxYsA8ZS3qa1S01ioe3Y5mHxxvDtPDUHIATE61CV3w","5087","3410","10","8","1122","1368","39","2018-03","169730","5039","2018-04","217035","4985","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","5","4","2","2","NULL","2","1","14","16","11","14","9","1","8","14","14","16","6","7","5","2","1","3","3","2","NULL","1","31","31","NULL","8","11","153","10","2284","1","1362614055","1418776152","5087","6","41111","7498","17215","8340","1746","218252","8243","5503400","22","2675","283","1368","130772212","58","3820","1","8","1","1284","3410","2","1","3525"
"217054","4985","#9P8U8QR88","leo","159","310","3","#208YQQJ8L","master clan","8g1_bPoCUrxWi92e1t6M6pW3xR_KxxEKbbKev_VqQ1Q","5043","3411","10","8","1880","527","0","2018-04","217054","4985","2018-04","217054","4985","NULL","NULL","NULL","NULL","NULL","NULL","6","6","5","6","6","6","7","4","5","5","6","5","5","5","2","3","2","2","3","13","14","14","12","9","2","9","1","14","13","6","7","5","2","1","3","3","3","1","1","16","27","NULL","10","11","153","10","2736","1","1064865848","1160944527","5043","6","33872","3867","18889","5424","83","167395","14715","7486869","22","4943","1223","527","219026601","152","3209","1","8","1","2131","3411","2","1","9000"
"217088","4985","#8L0C8VJYU","Darya","142","298","1","#PYPUC0VY","Mosabegheha","f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI","5035","2139","10","5","414","1208","0","2018-04","217088","4985","2018-04","217088","4985","NULL","NULL","NULL","NULL","NULL","NULL","6","6","5","6","5","6","6","4","4","3","5","5","4","4","2","2","NULL","2","NULL","8","10","8","10","1","1","1","1","10","1","6","6","5","2","1","3","3","2","NULL","NULL","11","21","NULL","5","11","125","10","3685","1","585523140","663461886","5035","6","10206","2178","9184","2947","366","177711","6830","3275095","22","2300","625","1208","285836581","63","3459","1","5","1","309","2139","0","1","11200"
"217194","4985","#20R9PV9G2","Vladyka","132","279","0","#9QJJRRL2","2-DOST.","SWcSuBwZEA2kBlCyGaOkWwoPJrLxl8usYPDDPSH2NWU","5086","3395","10","6","990","508","0","2018-04","217194","4985","2018-04","217194","4985","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","5","2","2","1","2","NULL","12","10","12","11","12","1","12","1","12","11","6","7","5","2","1","3","3","2","1","1","30","31","NULL","10","11","150","10","1794","1","950119106","860839675","5086","6","13508","4682","14066","6049","773","60628","7482","4637208","22","2423","355","508","111572855","37","422","1","6","1","789","3395","2","1","9550"
"217234","4985","#9J2RUCU9","Kevin","166","205","3","#PVUU8YPQ","703 CLAN","ZpgGfdH9T1a7cA5L_9ntbchctXvgXTw8qtFQaFWEkzo","5049","1465","10","4","279","1001","0","2018-04","217234","4985","2018-04","217234","4985","NULL","NULL","NULL","NULL","NULL","NULL","6","7","6","6","6","6","7","4","4","6","5","5","4","5","2","3","1","3","3","7","8","5","8","6","1","1","1","4","1","6","7","5","3","5","4","3","3","2","3","37","35","NULL","NULL","11","153","10","3638","1","1172585304","1255170265","5049","6","88400","4946","20643","6181","358","235436","15561","9543105","22","7654","1823","1001","292051482","199","4433","1","4","1","181","1465","0","1","7325"
"217280","4985","#2UGPVRJVR","โย","216","178","1","#GGGLGR9P","PIRATES","C0gdU5N_K8BXwsu2jYZy4USe_Zyb_udzTYGzx04zQdI","5009","3498","10","8","1445","1285","0","2018-04","217280","4985","2018-04","217280","4985","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","6","12","6","12","12","1","1","1","3","16","7","7","5","3","5","4","4","3","2","1","40","40","NULL","17","11","153","10","1433","1","2000000000","2000000000","5009","6","103786","8008","25620","8992","600","640291","23478","18230936","22","11633","2649","1285","262237668","185","12860","1","8","1","1782","3498","1","1","13525"
"217392","4984","#RC0Q9PLP","sina","156","256","2","#8C02GC9Y","irania","Ha7GqnHoMWJpwlF03t-T73lpPF3zviJeh09-h8QT7Lg","5128","3991","10","8","972","1069","0","2018-04","217392","4984","2018-04","217392","4984","NULL","NULL","NULL","NULL","NULL","NULL","7","7","6","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","NULL","14","14","14","14","12","1","5","6","14","14","7","7","5","3","5","3","3","2","1","1","30","37","NULL","10","11","153","10","4821","1","1326836213","1304553021","5128","6","35060","4733","18209","6211","975","98876","11627","7123826","22","4282","1261","1069","312840385","142","1338","1","8","1","920","3991","2","1","4715"
"217719","4984","#8C9GQQYV9","Rock Ster","149","250","3","#L8C0PCU8","The King Of BD","OnaaUjyvyMu3K5k2gghG-Os_sYO1AlbxhIQDVj4_I00","5022","2503","10","6","468","1057","0","2018-04","217719","4984","2018-04","217719","4984","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","5","3","5","5","5","5","2","3","1","4","1","12","12","9","11","9","1","3","1","10","1","6","7","5","2","1","3","3","2","1","1","30","30","NULL","5","11","153","10","2340","1","1127729895","1196643665","5022","6","26753","2977","12977","3727","653","153307","9986","6625429","22","2986","498","1057","237304988","51","2287","1","6","1","442","2503","1","1","4725"
"217727","4984","#9LV89GG00","***KING***","157","137","0","#RPY8JY0G","Đangeř Ãrmý","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5384","3021","10","7","1263","746","437","2018-03","62674","5384","2018-04","217727","4984","NULL","NULL","NULL","NULL","NULL","NULL","6","6","5","6","6","6","7","4","5","5","6","6","5","5","2","3","2","4","2","12","12","12","12","12","1","12","1","12","12","6","7","5","3","1","4","3","3","1","NULL","27","31","NULL","10","11","152","10","2694","1","1366545542","1478119775","5384","5","16024","3233","15355","4374","175","175529","12140","7221391","22","4282","970","746","242329399","84","3184","1","7","1","1481","3021","0","1","14050"
"217835","4983","#2Y0P88CLV","anton","141","275","1","#LRQ90L0R","Arema 87","gleInU799fdmj_-HlZa1CUqDbBhS2NwaV-5Of4g5ngs","5088","2187","10","6","445","1056","0","2018-04","217835","4983","2018-04","217835","4983","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","5","3","6","6","5","5","2","3","2","2","1","12","10","9","9","9","1","5","1","8","6","7","6","5","2","3","3","3","3","1","1","20","27","NULL","4","11","150","10","1204","1","833994745","913897667","5088","6","27112","2320","10290","2928","301","85010","7954","4754993","22","3040","669","1056","285739066","121","2052","1","6","1","490","2187","1","1","10275"
"217862","4983","#2GU2Q2RQ8","fede05","167","133","0","#9CCPURUR","GENESI","vKFhxZdHPDc2FleQwq48NzEoemmp5TuGql-WrDqP6ug","5035","4562","10","8","2960","746","0","2018-04","217862","4983","2018-04","217862","4983","2017-12","135275","4202","2018-04","237064","4319","6","6","6","7","6","6","7","4","4","3","5","5","5","5","2","2","1","2","3","14","14","16","14","11","1","8","16","14","16","6","7","5","2","4","3","3","2","1","1","21","25","NULL","17","11","153","10","2080","1","647790892","693451107","5035","6","38283","2940","11356","3385","134","237038","9248","4441107","22","2740","456","746","229642062","125","4007","1","8","1","3623","4562","2","1","19125"
"217960","4983","#2GGJGVQ90","DANGHER","159","245","33","#LVLGYCP2","LOS DEL ALTO","syoAktz9i0LpGCnLtYnPYAqm1M9ZeBDyAWQAHtE-WJ0","5113","1137","10","4","43","1154","0","2018-04","217960","4983","2018-04","217960","4983","NULL","NULL","NULL","NULL","NULL","NULL","6","6","5","7","6","6","7","4","4","6","4","6","5","5","2","3","2","4","3","6","6","4","4","2","1","1","1","3","1","6","7","5","3","5","2","4","2","2","1","21","31","NULL","NULL","11","141","10","2662","1","791138988","841722099","5113","6","22492","2306","10270","3072","608","228879","8322","5066779","22","3072","974","1154","281723679","64","3941","1","4","1","41","1137","1","1","9825"
"218053","4983","#22L9R2RQL","Chris M","190","185","0","#LJG0PQR0","No chat, war","FtK1cjWcrW6RDy-vUwo6OWeKUkH3lv89zqJJYs90a-4","5161","3247","10","7","1283","1347","11","2018-03","182217","5011","2018-04","218053","4983","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","5","6","5","5","2","3","2","4","3","14","14","12","14","14","1","14","7","12","14","7","7","5","3","5","4","3","2","3","2","30","27","NULL","16","11","153","10","4928","1","1155722841","1389461407","5161","6","46591","5235","21164","6438","337","364143","16966","9426661","22","6483","2018","1347","373974787","310","4936","1","7","1","1630","3247","2","1","15575"
"218108","4982","#8GPLCYL09","倉木丹","166","141","0","#9RCL9RYC","爆笑瘋人院社2","yKc83x4_O95WEOmN-PJ6sPs_P5ZcWsBywd_oO2Hn9Mk","5001","4136","10","8","1344","669","0","2018-04","218108","4982","2018-04","218108","4982","2018-04","511988","4056","2018-04","511988","4056","7","7","7","7","6","6","7","4","5","6","5","6","5","5","2","3","2","2","3","14","14","14","14","14","8","14","9","16","14","7","7","5","2","2","4","4","4","2","3","27","30","NULL","12","11","60","10","3332","1","777341902","844052951","5001","6","52078","2623","10393","2957","501","165909","9503","5789860","22","3706","970","669","304604807","92","4180","1","8","1","909","4136","2","1","17500"
"218114","4982","#8Q9VQQQU0","☆sarita☆","159","387","3","#8UU02V2Y","Don't Worry","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","5071","3252","10","8","1426","1022","0","2018-04","218114","4982","2018-04","218114","4982","NULL","NULL","NULL","NULL","NULL","NULL","6","7","7","7","6","6","7","4","5","6","5","5","5","5","2","3","2","4","2","14","14","15","14","9","1","1","2","7","11","7","7","5","3","5","4","2","2","1","1","31","34","NULL","8","11","108","10","1148","1","1419726187","1502064607","5071","6","42844","2774","12398","3776","477","178044","10409","7480785","22","4262","1246","1022","250493864","110","3707","1","8","1","1814","3252","1","1","7325"
"218143","4982","#9YLYP8QC8","✨ELLIE✨","170","428","1","#GU2RVC02","AUSSIE MATE","yVt36mbIs2yq94d0qjVitH31gXaX-Pn3xkBUbpMepNo","5002","2494","10","8","525","911","0","2018-04","218143","4982","2018-04","218143","4982","NULL","NULL","NULL","NULL","NULL","NULL","6","6","1","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","10","8","8","9","8","1","4","1","12","7","7","7","5","3","5","4","4","4","1","3","10","21","NULL","NULL","11","153","10","2180","1","706759764","819039244","5002","6","17451","2733","15095","4348","463","279868","10703","5328267","22","6049","2791","911","280625595","186","6771","1","8","1","683","2494","1","1","19275"
