"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","townHallLevel","barbarianKingLevel","archerQueenLevel","grandWardenLevel"
"157953","5066","#CRCQC0JV","|♥jiro♥|","143","282","0","#R0Q0P9RV","Dirty Clan","IuD30W8lcoKfT3JwrVAesVApTmgMTPaNCJakp5FaaR4","10","20","21","NULL"
"157972","5066","#88PUGCCVC","francesco","158","162","0","#8QCVR80U","C.E.R.","DNsohYfD9L5MoS-tAQgqOz5Nfy19BhEgPqPQ6mPnIxo","10","40","40","NULL"
"157986","5066","#2CPQ2PPGL","Jeet Dada","158","227","3","#GCCCPV8G","MAX SUPER BOYZ","rtz9NBwCJfc8OdUbSERy-PXB1NGpl0IYsLw90hJfem8","10","10","13","NULL"
"158050","5066","#229GYV8JU","Itachi Uchiha","168","73","3","#U220QQR9","MegaBrazil TH10","vVaIdwIsRqEywyLpHQr7R5GnsYsgykEwAfjAhjFPbWI","10","40","40","NULL"
"158289","5066","#20882YG8G",">> BL@D£ <<","174","87","0","#C0YULYLY","мａｈａｂｈａｒａｔ™","kU8e5WAp4Zba1L7jU4CsZwG7qDhRAD_u1aJb-rigva8","10","40","40","NULL"
"158312","5066","#U0LVPYY8","Edwin","156","319","1","#CVRYV00V","Mèxico Elite","z7kiSdoYbWR-sfzgzFpNeh-yyxKYQi2KBy9CP4yCpZs","10","21","20","NULL"
"158316","5066","#2J9P08GLV","EDWIN","187","112","1","#VVUQ29","HOLY WAR","IbYZJaqI1pUcteyUxD4xnejduNq85XCjABAvRQhOso8","10","40","40","NULL"
"158393","5065","#9YGLU2QGQ","ayandas","167","497","1","#PY990LG8","INDIAN EMPIRE","Rz3Ali42mTxDvSajOdfzPvFhDy0x8l9Mg34ZrOgz_TU","10","23","28","NULL"
"158494","5065","#RVVLCCR2","continue","149","196","1","#8G9UVC8V","padang bengkok","MbKl2cFmcQ_VeR-UKhdM2VfpNulRqU6lmCOmPf_rNmI","10","16","23","NULL"
"158499","5065","#J22GUQGU","のっち","157","246","1","#PYUY9PVP","「Over」","N3RDI6oRKwVJ2AWiqT_LtnDOlqscDS-D3dy7x4DQDzA","10","40","40","NULL"
"158691","5065","#20LJ0YLCG","#Sauger","157","188","0","#CLYJ0CQ","CREANDO DIOSES","5ZXQzvZbJUn4kTLW0lIXLhlT0zs-AhzaKc7-IfFhdxY","10","35","40","NULL"
"158694","5065","#22G98PLRC","alvin_john","184","121","1","#CJ8CGY0V","WindyHillResort","vKFhxZdHPDc2FleQwq48NzEoemmp5TuGql-WrDqP6ug","10","38","40","NULL"
"158784","5064","#9PPLYVRRU","xOPTIMUS PRIMEx","151","218","1","#29Q2VVGG","DRAGON fORCE","9g4FwBBHmL9DJdTi82zBWL5x-C04mVre4Ems9DNd2-Y","10","25","30","NULL"
"158933","5064","#2GC9PYY0R","Ricool","150","44","2","#YL8VCL02","Gab 200 Club","3tTBEwmg0_E1OepbIA18S-MozZBGzpoZ1WJnePqoVt8","10","37","37","NULL"
"158934","5064","#2GC28GJP","Raj...","147","228","0","#2LLVRCLU","BD FighteR","SXhkUzBXQYmOYP0gFuFAbgDpVhJ8qyQ-zAZxrEogrlY","10","25","27","NULL"
"159004","5064","#QPC89LYV","jonathan D.P","173","311","9","#YUJ88RU2","OS RUSSOS","U0gIwQ4LX0Dg_sdPhQZQWyiwIe7EN5ymGuOlJR0JcFs","10","40","40","NULL"
"159227","5063","#CYCRC2J0","wagner","153","256","1","#2JRG0LPL","The Order ll","LaqLjRMGmYbdLSFbNqMWBI_2w2JN6NrzOMjuM9SAm6c","10","33","40","NULL"
"159310","5063","#8PJ2VJ9JL","SAM","151","297","2","#9802RC8V","Patanes PR Inc.","d5OCZucG4geaL3jRI_IuuBpsFK_ho41M4wHrckzMV6I","10","30","31","NULL"
"159378","5063","#280V8GQC2","Capt Hook","188","72","0","#99VYGPLQ","Ü18 Warriors","XfSAiePEoSrvew3JfsqCQRD4vIFi4lR1YxcnAKpWHwc","10","27","40","NULL"
"159408","5063","#V9VVQJ89","afentikos","165","263","4","#LV9LL892","Greece","fO7W0PZBZDofV70rlDdRfVQ7DRks8icmxRViCh4SSA0","10","31","40","NULL"
"159420","5063","#YYPQJYR2","Or@ngeK!11","166","128","4","#2VLR8YG0","United Warriorz","B4M2RrUflv7OkpxrX0oH7oCUbUuVMihzCOLhi-6IsEI","10","37","38","NULL"
"159560","5062","#28URG09CU","КОНОН","170","149","2","#89900JY2","Суперские","kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY","10","40","40","NULL"
"159587","5062","#292V29Y88","أحمد الشيخ","165","169","0","#L9JGY822","اعصار","slsiNqJ5_8887HZYKmYvq-HL6oPkjLJY3db9x87u5YE","10","40","40","NULL"
"159653","5062","#LGQUYUY","Killer25","179","101","2","#2UQG2PLG","Ü30 FIGHTCLUB 2","pIQF0DrthjPQPaGjCOmQVYGP1hV2t0naCg1V2IaEoAo","10","36","40","NULL"
"159654","5062","#2P8V9JCQP","Usotoya","157","60","0","#9YJ0G29Q","Louzespirit","jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk","10","25","28","NULL"
"159711","5062","#8RP0QRLPU","Amos","182","129","0","#JCPPQ0R8","NarniA","77N21520xj1fNqgRKHlBRauqSbHPIBCCqaa1kHqMdaM","10","40","39","NULL"
"159799","5062","#PU9V2V2C","なっちゃん","169","81","0","#PV20C0YR","TNS武士道","qjvEGyrBhUhBaVaAsFdbYWMhl8xgzqNUvk8SXw0EFxs","10","30","33","NULL"
"159845","5062","#U90C8YJR","ZSTARS","157","217","1","#GC9RGL09","SCORPIONS","IbYZJaqI1pUcteyUxD4xnejduNq85XCjABAvRQhOso8","10","40","40","NULL"
"159901","5062","#CP2CRQG0","ucil","141","250","2","#P2GYRR9Q","CIMAHI EMPIRE","785cxXU5e-ulxWoqSLeUEynsbsNm0dFTSlTNGinvFYs","10","22","27","NULL"
"159908","5062","#20UGJJ2RV","なおゆき","144","79","0","#800QVPQC","水玉とボーダー","TVQQzVHq8vyemDFJfQ3YX0kNx8SuUakjOUYKKJ4PV04","10","30","39","NULL"
"159920","5061","#LQ8LGPRL","~[П]ĴłЮlllęßый~","137","318","26","#82U9RCPP","Эйфория","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","26","31","NULL"
"159938","5061","#8RU0VQL9G","Warrior Tapu","176","302","4","#P08JRLUU","1971","rs_ijK3wS9fJ9lzHo5pDu7mSdX3pf72znx8F6UOsBwc","10","36","37","NULL"
"160008","5061","#8L998RR9V","Smokin 503","163","184","0","#8GLLUY9Y","El salvador","fvoF2pJTtXkG7nzx6jWYwQPbK_KyECrRV8z7Mt2KRT0","10","22","29","NULL"
"160049","5061","#802CQ9YVU","carlos","193","99","2","#QPUQ2J9R","The Clash","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","10","34","40","NULL"
"160209","5061","#88Y0Q2GJQ","Ãĥmãð","175","296","31","#YU0PU9GL","احرار درعا","VVQ1hRBUCaGPKxDA3_L1vBELEVrcyy7Saw9d0eo_ZQk","10","40","40","NULL"
"160210","5061","#2CC20CYYC","IlIlIlIlIlIlIlI","143","205","0","#CGYVC2CJ","Asturias Empire","B-moe-MiHhKWwIt37V-4r4UBYpgw9b7B_pcAvjb3sRw","10","29","40","NULL"
"160262","5061","#8P9JLC29","kain","169","83","0","#G8RG9VP","くらくら屋総本家","OJmW2sy5lx0x4fXxZlKszP8vpvSCSCOdXRVzz7Ijs_k","10","37","40","NULL"
"160268","5061","#8PRLYV8CL","urang awak","160","207","1","#Q89UJC8C","ANAK BANGSA IND","KzIU29xI4JPcMNvnYutkMivV9XgQTZEwFnUY9jRRKtw","10","29","29","NULL"
"160334","5061","#UV9JGY2L","♣️palacio♣️","156","147","1","#2LYCPP2V","Philly","28zvpJSIFVZeGD-oxNcSpplLgIZL5imkEMrjE3wX-hw","10","40","40","NULL"
"160345","5060","#2VJCLQJCR","CIAN MASTER","146","298","4","#LJLYP2G9","Blood Flood","8szUpA4_g0FUpo8J9XUasKIw6OvmCX0fqUDFLg0r0Rc","10","40","40","NULL"
"160429","5060","#22V2VYJR2","Imperator","177","79","0","#PQ8R2VJC","JOHOR GROUP®","8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y","10","40","37","NULL"
"160441","5060","#9CULRCYR","xlavax","131","65","1","#LYLU02P2","Leyendas","f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI","10","40","40","NULL"
"160454","5060","#8U9CCPCUY","الجارح","179","105","0","#GPYLYV0L","صقور","ogJ2DGLZ64uW1EvAdZh9wXqITLjOrWNV-P3lLphBEZ4","10","10","24","NULL"
"160477","5060","#8LUCV0GCQ","AB","186","164","1","#9QPVPUJ9","uce clan","8szUpA4_g0FUpo8J9XUasKIw6OvmCX0fqUDFLg0r0Rc","10","16","34","NULL"
"160491","5060","#9Y990CPQU","♡فيكرام راتور♡","190","460","13","#GV28YC2","سوريا","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","10","40","40","NULL"
"160506","5060","#Q02RPU98","Hiro","185","196","0","#2G0PUGUU","白百合会","g_sTtkTXZdzLkrzHovOM04fEanzRmtc_FrQLQSeE1kk","10","35","36","NULL"
"160648","5060","#2LVPYYGR2","farr","150","144","2","#8P8P909","Bujang Lapuk","6HZGJmPbhjXSfnqC0-wAkOHjPAT2s3mmr8hoUiHzVWE","10","40","40","NULL"
"160656","5060","#8JL88QY2Y","I am ( SK )","148","237","0","#YYYUP0L9","SIDOR","SXhkUzBXQYmOYP0gFuFAbgDpVhJ8qyQ-zAZxrEogrlY","10","21","27","NULL"
"160696","5060","#2PUU0UV22","fazri amb","139","272","12","#YJJJGUUV","SRS JOIN WAR","NV2UNeQQkGYXXCX8BXPpqFi0IUD1dunjeP4EgUqifSg","10","40","40","NULL"
"160963","5059","#89YLJPURY",".::LexuS::.PecT","154","99","0","NULL","NULL","NULL","10","25","22","NULL"
"160991","5059","#2G00GC9R8","paola PH","149","133","1","#U220QQR9","MegaBrazil TH10","vVaIdwIsRqEywyLpHQr7R5GnsYsgykEwAfjAhjFPbWI","10","30","34","NULL"
"160992","5059","#JRVU2P8C","Dex","157","151","1","#PLVQ2000","Judokats elite","a4fFI19bW2qL08W4jAqHZq021krfIfb6itF7MdvDoaI","10","28","38","NULL"
"161044","5059","#U90202CC","timon","160","282","0","#QJGL202C","clashofclans.fr","Z5f15B3vFJThAoECsiugsv2uaaflwp4K-tySPgkaXu0","10","40","40","NULL"
"161063","5059","#8PLQGLRUQ","ddreviens","146","111","1","#RP2UJ8Y9","Yélite 2","jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk","10","39","40","NULL"
"161162","5059","#28Q98U29L","Lasombra","176","80","1","#QJQY0GUR","REQ ' N LEAVE","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","40","40","NULL"
"161199","5059","#8Y9992VLV","killer-($ukiri)","145","302","1","#8V9LG2JL","LIONS KING","FRM-pr7fVwMsSsg7qj-5KX4Yznw3oCq0I6H_zJuH00s","10","23","32","NULL"
"161202","5059","#2G2QJPG80",">ZETTO<","142","200","0","#U00CGCLY","В.А.В.И.Л.О.Н","8Lf950ZW1G4W6Lpvxzp-mX4hGpUQq0yKlX0jqdALvCo","10","22","32","NULL"
"161219","5058","#88LUU88R2","Mkê ËfTî","165","94","1","#P9QCJRUQ","TiGêrs Øf BD","Svlf5616HSwoaHJrA9SY1fV9Y7tj31xz3b52Eo4lDG4","10","24","28","NULL"
"161223","5058","#2J82YPGQ0","العراقي☆","161","470","5","#QCQY0VC0","الصداقة كنز","TCVeO_uMyQyX3OC7JSAYWRBkpkRe2j1bUgsiHms8y2c","10","27","34","NULL"
"161254","5058","#8Y9VR0V8J","lotus","152","159","1","#YP82YV98","Glanter clan","8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y","10","34","35","NULL"
"161360","5058","#8V2QCJYUU","Vavian","163","143","0","#GYRG8U2Y","Indo clan war","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","16","33","NULL"
"161608","5058","#90JGY29Q2","gamar","159","233","0","#UU2RGU","أسود سوريا","XJC9r4bMfN6Lu4cCXVZ_d1F7KpUPwt-M6c6XXX3ZReE","10","40","40","NULL"
"161637","5058","#J8V0UUG9","Héros","158","154","1","#22VJ0928","La Tulipe Noir2","tsbNDyZqWrKKI1EkE3OG35KUf2lGZgdOUm0Lq5PhrvE","10","40","40","NULL"
"161639","5058","#RC9U0YVQ","ゴルゴン","162","64","1","#2Q0PLRJL","XEON125CC CLANS","INBUUlBQLyFIyeAZ1PG_cTswGlXucfURlAeh5LpfBWI","10","40","40","NULL"
"161651","5057","#8RC0JJV8R","N@r!nD£r","150","135","0","#9C222YLP","mahabharat","pgnKjVfDk9Zo45937jeAVeK274Jt89M3sjKejr5fq24","10","29","30","NULL"
"161683","5057","#8VYCVVQ9R","deggaga jago","150","271","1","#GRPYPYR0","BBC CLANS 242,","LL6-Vy5xRjsMDLPmeK7OR3ILz2JaT7tPrK4h3gxc9uc","10","21","20","NULL"
"161686","5057","#8PRUYG0L0","♡Rüzgar ♡","150","311","2","#22CJ2GGG","flowers of war","XdsFt7ew3CwTswnxAgeg4A24GLNiNmeUzPcCtx52JKM","10","25","33","NULL"
"161771","5057","#280U8GGU2","Twink Retro","146","207","0","#Y9JPR92G","MVRDERWORLD","yWeRKKiASbcIeEcJfImeE33uRtxJ0T6-umFSbQl3kPw","10","18","20","NULL"
"162051","5057","#8GURU00RL","sakura01","149","295","3","#89RYY808","Neo IndoWars","FZwJEOBTPtByJDhxEE33iSBK8O88DOyKiiF7Ehg1i_U","10","29","27","NULL"
"162061","5057","#2P2LL2RV0","pinkhEarT12","200","195","1","#P2QLL8UP","Plamenco clan","8zYCCrBMh8UeQsF7ESLahyhZ29jEpZQ6zpAidtnGJ1g","10","23","24","NULL"
"162068","5057","#9PY80Q080","neymar","163","147","0","#G92R80GP","دعم الحشد الشعب","eMp5h0LHHy1yqJoaq6XVEQYJTjaWnIbOfW1hR_2ndtc","10","20","34","NULL"
"162128","5056","#GRYVULJR","Akash shah","159","97","0","#PPP8QC8V","P.K Warriorz!!!","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","10","30","38","NULL"
"162182","5056","#QVJR8Q99","jj","190","230","0","#9YVL8CVU","コンフィアンス","jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk","10","40","40","NULL"
"162247","5056","#8ULRU82G","SantaManda","168","195","0","#GLV220U2","GUERREROS☺","FDwK67NjcQZcOR9OBlqOkx0YjvF2X1pHhVAcdjZMj8Y","10","29","27","NULL"
"162403","5056","#98GL9PQC","Bobi","156","126","1","#R92GGYU","Solist (*.*)/2","vcYFZPx4U0lYJvPzu8FjfHzMfSCxEqzTI3lJAhBikhA","10","30","38","NULL"
"162436","5056","#8V9UQ08RG","Hercules","171","223","1","#YJ2V8R90","DUTUGAMUNU","EVbWpgRMFF8UE2j-mnxnhqLmiuFzQPJhjEhdLa874ZU","10","21","30","NULL"
"162464","5056","#8Q8P09GY9","hasan","189","218","1","#2P9VGYV2","iron anchor","kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY","10","33","35","NULL"
"162604","5055","#YYPJ8V0L","♥Thiện♥Tatoo♥","153","123","0","#G9280QP9","club_baome","SEHItSTaeITfhGSeKade8R4QL0rOgscO8qUF2ho6YuM","10","34","40","NULL"
"162627","5055","#LRCGGR00","AZM","156","225","2","#Q0YVRV09","Barbarians","a4fFI19bW2qL08W4jAqHZq021krfIfb6itF7MdvDoaI","10","30","35","NULL"
"162663","5055","#29QGV9LLQ","@*ALDA*@","174","149","0","#JPQ0LPP","TSM CITY","UcZX0VXd00BMvLMhjsPcU9Q_XMjr5FkdBsP_E9H8oBk","10","19","20","NULL"
"162802","5055","#2Y2YC98J0","zenman","155","131","1","#2202J2GC","les 3 familles","l4WQrf4P4cXncnwpcI91aPW6rrsbZDkLLzvRMOR4XTU","10","31","38","NULL"
"162812","5055","#2GJJQ2GCL","ابوغضب","173","91","0","#YU02V02J","اساطيرSyria","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","40","40","NULL"
"162910","5055","#8GPP0L0GL","YG 400","132","193","0","NULL","NULL","NULL","10","16","27","NULL"
"162956","5054","#R2UUCJVJ","CR7","161","82","1","#8L202JQP","indo bros 1","_w5e72ZHU9XRrM-RIhh4zEP_JGBUfdUyZ5pKqers8uw","10","35","38","NULL"
"163014","5054","#2Q8R2V8R0","Samuch","154","170","0","#JV9PP98","vikingox","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","37","38","NULL"
"163144","5054","#9QCLGYVUL","⭐✌The_Oscar✌⭐","164","299","1","NULL","NULL","NULL","10","14","20","NULL"
"163203","5054","#2CUUV820V","hamas","158","197","2","#VRVPV0RY","I Hamas I","6Ugz0YQ39zete3YqrUKfsYJe9aYZc1ImkJdcob_0D-g","10","25","40","NULL"
"163242","5054","#LRYU8908","denis","165","123","1","#8QCC0LR2","K.A.Z.A.N 116","YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s","10","35","38","NULL"
"163400","5053","#RQCLGCJR","Juan2Fresh_707","147","114","0","#2G9VQP9C","TheNinjaPigs","7YRC0kPUshqcfUpIvd59y8xMSdTSIyikyoUI85MyOHY","10","33","35","NULL"
"163406","5053","#99JQVRCGQ","GITA","143","412","0","#PCUQCUG9","dark dj","iPGDiPOoqA_4TczplEucNCFKJW0C6Bh9vfwP1EreN08","10","16","19","NULL"
"163417","5053","#2RJUCJQJ","G4YM3R138","127","147","1","#8VPLV9G9","royal pain","iv2Cv7G8IODZldmq2DDQdR46k2qIv0Eo2L8yYuGwOUw","10","13","15","NULL"
"163444","5053","#8PR9GGU0Y","the barbarian","152","194","2","#JYRPJVVP","POCHI MA BUONI","g-68O8l0KWA22W__XU5zHEAXhmpqchdzRma_n5Hpdi0","10","26","28","NULL"
"163471","5053","#YUGC8QY9","Sii","156","221","1","#QLUVQCYG","SKK-Vikings","aO1rnV-mU3HzDVxOGaS9gyAFNC5nV8thnBC4b0uh40I","10","35","37","NULL"
"163508","5053","#299L9G22R","rusdy good boy","151","110","0","#P2GYRR9Q","CIMAHI EMPIRE","785cxXU5e-ulxWoqSLeUEynsbsNm0dFTSlTNGinvFYs","10","40","40","NULL"
"163509","5053","#8V8GQPUU2","✌isaias✌","157","175","0","#L9CRQU2V","El cartel503","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","30","32","NULL"
"163568","5053","#89RVU8R0","Chris","151","179","1","#98Q9QPC9","Green Golems","iWt_lQ2AU5xwbLw_9pizgHuM1OBipQpg52zaHJVQZE4","10","31","32","NULL"
"163640","5053","#8P0UYCPY2","Aaron","192","87","0","#L80JJCGU","java_sql","194FYsQXalULrD53ScUjdX60EVYbGTRPYaASoTSvl7s","10","38","37","NULL"
"163650","5053","#9QRUQJRGP","wathma","181","300","2","#R2UJVR8G","Dark Avengers","vWRtxxf2L--y0m3jHFUJSVjfDvN3sJW6og-vHucrEJI","10","22","28","NULL"
"163675","5053","#8LGP0VVPQ","hulk","133","282","0","#UJ02U28J","Marshals'Empire","3fCfliePJRq1e4cSmxAn0QiMcmziJGlKonD-kBoHRRc","10","30","35","NULL"
"163732","5053","#2JV89CYYV","MAGO++OSCURO","158","138","0","#C8UG0RQ8","LOS DESTRUCTORE","8szUpA4_g0FUpo8J9XUasKIw6OvmCX0fqUDFLg0r0Rc","10","29","40","NULL"
"163778","5052","#2UVRYRU8Q","H Ä R S H I T","180","210","1","NULL","NULL","NULL","10","16","24","NULL"
"163792","5052","#8YRRR2PLR","Pritam #Pb","173","307","20","#GCJY8R0V","KNIGHT RIDER$","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","10","40","40","NULL"
"163899","5052","#22YU0P2PU","Emon","138","149","1","#L8C0PCU8","The King Of BD","tutOBJwIJHwFwfS343pOvADDPiK0twIBISFCg67TK9Q","10","20","29","NULL"
"163943","5052","#QRUJ80UC","-!tristan!-","149","186","1","#VPPU2V0","Vlaamse Draken","slsiNqJ5_8887HZYKmYvq-HL6oPkjLJY3db9x87u5YE","10","37","40","NULL"
"164081","5052","#8C2UCVY0P","jani lover","174","206","0","#LJL9PQ29","Silent Killers","INBUUlBQLyFIyeAZ1PG_cTswGlXucfURlAeh5LpfBWI","10","30","26","NULL"
"164189","5051","#9JJ8VPYLV","((♥★Munna★♥))","129","322","1","#8URYVGUV","REACHARCE BOY","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","10","10","17","NULL"
"164229","5051","#2PP9GG2GY","CLEVER.","166","311","3","#9ULQ8UGL","Nuevo Amanecer","oHVlGzQa2MC0CGwdKKRxZSaW_G-64E7xJ_bJkfTZ5hA","10","31","40","NULL"
"164243","5051","#8YRRQUVU9","guntur","163","353","0","#LUGYLC88","Sunda Satria","kjWcCTqQwUaIUP6Tw0mSFnryKRHAwsRxsmT3BOFeQOI","10","22","38","NULL"
"164267","5051","#VRLQ9PQY","Irwand","147","188","2","#J9JRL222","Camelia fams","8zYCCrBMh8UeQsF7ESLahyhZ29jEpZQ6zpAidtnGJ1g","10","26","36","NULL"
"164291","5051","#289QUUCQJ","暴风之国","207","122","0","#2UYGR8CR","包包","f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI","10","40","40","NULL"
"164292","5051","#C8JPLGVR","DOS","174","290","3","#Y8PJCG8C","VIRUS","YMSh3zRpb0IE0nEJ4g7CfSomzBs-RQcWFiVpP3h05ew","10","39","40","NULL"
"164359","5051","#YY2Y0P90","LOSKOWISKI","142","304","0","#99RYVG2C","WALKING DEAD 1","l4WQrf4P4cXncnwpcI91aPW6rrsbZDkLLzvRMOR4XTU","10","25","28","NULL"
"164537","5051","#2Y8Y8PUCL","[GM]Vjay","143","210","0","#J0L0QPUP","ADULT-User.ph","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","40","40","NULL"
"164605","5051","#9C28Y2G9","{uA}[LastDevil]","146","105","0","#2LYVCLRR","ImmortalTÜRK!!","0mIIvT1qMEwyYZIFEWCcGSfI0L3yixIp9ZlMPnZpHXg","10","27","31","NULL"
"164629","5050","#2R020VVGJ","MlleManonFr","150","244","0","#9RLCLCVP","La Tulipe Noir3","tsbNDyZqWrKKI1EkE3OG35KUf2lGZgdOUm0Lq5PhrvE","10","30","33","NULL"
"164644","5050","#2QYPJR88V","JomeL","142","552","0","#C9VJP8UJ","Clan Warz Kings","GM8oUGe4-5iBaqYJYDcImI-iUPbnr_p3y_qzs8oqoy4","10","16","14","NULL"
"164683","5050","#980QPJYVG","☆كمشتك☆","150","332","0","NULL","NULL","NULL","10","25","38","NULL"
"164725","5050","#29Y0Q99CL","ゼロ1000","156","83","1","#G8GC0R9P","四番サードゴーレム！","8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y","10","33","40","NULL"
"164759","5050","#2VVLC90G2","Lian Min ❤","150","126","0","#YVVC9P2Q","generation 2015","Hf3Fna-xaeCgjV_6tqbc0G9ieKAfLQtsFirHc2OdCBQ","10","19","24","NULL"
"164955","5050","#2LGYRQ8V2","Bender pppp","184","110","0","#2G0890GR","Kgr. Sachsen","DCK3J2lyGeiD9D3SeUtnklkkoulurIksrysmTJ57YgA","10","40","40","NULL"
"165004","5050","#2PC0JR8VG","Hokya014","163","99","1","#PPP9V8J9","Indosat DM","vuUDgSAwpR58tjeg5bz6RhivdLOcTd7qup6N8P557rs","10","39","38","NULL"
"165019","5050","#2R9J9URRQ","Mr.ViddiPratama","139","275","0","#PUVG8GVY","zoe boys","amDK6k1GPaB8kurPJBfDx97Jep5sOlznkuJHjHUq9nc","10","17","22","NULL"
"165032","5050","#20YYPGGJP","Haris "SKN"","134","195","0","#2CYYGQY","D' GOWs CLAN","avJwnMOBHweX6g1iE8a0kxhNPjITwhEslCUjJsff4Dk","10","25","32","NULL"
"165034","5050","#JU0R8YGQ","OKsa ALeDa_","142","103","0","#8G9UVC8V","padang bengkok","MbKl2cFmcQ_VeR-UKhdM2VfpNulRqU6lmCOmPf_rNmI","10","15","28","NULL"
"165051","5049","#2C8GJQQPV","masood","155","257","6","#PYRP0PV0","ISLAMABAD","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","40","40","NULL"
"165092","5049","#8URGVCLGV","8c","151","136","0","#Y9Q9VYYU","toyoon","SWcSuBwZEA2kBlCyGaOkWwoPJrLxl8usYPDDPSH2NWU","10","40","40","NULL"
"165228","5049","#9RU8ULCJ","LeeGurL 09","143","170","0","#LPVY8QJG","MJ FX","8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y","10","39","40","NULL"
"165331","5049","#UJQY00YL","...","209","441","11","#980ULV8P","REQ N RUN","gGed3LRd3htZhCtwhv0EygYyedv77G_H9n2qtrpbip0","10","22","34","NULL"
"165473","5049","#8Q0CGLCVG","宝塚","189","283","1","#9QP28QG8","HOLY EMP!RE","OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg","10","40","40","NULL"
"165486","5049","#90JV9C2L8","Krishnendu","135","263","0","#JY0UC2QY","DREAM","4ezo0t5gD-rzUl4WppK7Gm9MqZeH91MLjULmy8Gh9ow","10","21","24","NULL"
"165544","5048","#YQYLYVVQ","رحیم الله رحیمی","152","278","2","#VY8GCQ8","AFGHAN AVENGERS","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","10","25","37","NULL"
"165617","5048","#J2Q80QPY","さがゲリオ","151","69","0","#L0P9JPPY","wahana clan II","FDwK67NjcQZcOR9OBlqOkx0YjvF2X1pHhVAcdjZMj8Y","10","40","39","NULL"
"165619","5048","#LL0RJY82","Cee","152","330","1","#VUQQV8L","Star's PH","fG8lVXQps8kelphi71OJGZcK53x_O9ibpAcw0XylqS4","10","32","39","NULL"
"165703","5048","#2C0LYG0PJ","Pandemonyum","160","249","0","#UC88GGUV","DARK FIGHTS GR™","j_CcMawdnEU0VqMbW5CZc64-VsXNiTANYg6qQQxRRMA","10","33","39","NULL"
"165731","5048","#2RCVLLJ","THEMISTOCLES","166","113","2","#PURL0V8C","Sez Who!","XfSAiePEoSrvew3JfsqCQRD4vIFi4lR1YxcnAKpWHwc","10","29","28","NULL"
"165801","5048","#822CV2L9","žéįńäb","192","151","0","#PJJV2YJ2","iran love...","vcYFZPx4U0lYJvPzu8FjfHzMfSCxEqzTI3lJAhBikhA","10","32","40","NULL"
"165856","5048","#2R9PR8C8G","Riyan B'jat","151","292","0","#Q8YGVY0C","BLitar Cjdw","56e9gLts7yq_X2m_oEFMI-1uY4Y6Y4OYprbs3-2UoHU","10","40","40","NULL"
"165869","5048","#CP28P0CC","veronica","146","248","1","#90JQ289R","Focus Forward","dpnfO9KZ4GLT6IuYC78nqSUJrV6zdk59vWADxcsYHfQ","10","30","34","NULL"
"165968","5047","#229J2P8C0","Sky Red","188","105","0","#Y0J0C2P8","KAJANG KOPITIAM","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","10","40","40","NULL"
